Ticket_ID,Match,Date,Time,Stadium,Block,Row,Seat,Gate,Parking_Zone,Ticket_Price,Category
T020663,Al Raed vs Abha,2023-04-21,19:17,Prince Abdullah Al Faisal Stadium,B78,Y,10,10,Blue,1000,VIP
T020664,Al Taawon vs Al Ettifaq,2023-11-21,17:03,Al Nassr Club Stadium,B46,T,20,8,Pink,930,Family
T020665,Al Shabab vs Al Fateh,2025-02-16,22:54,Prince Abdullah Al Faisal Stadium,B57,D,22,5,Zone D,327,Regular
T020666,Al Nassr vs Al Ittihad,2024-02-18,15:12,King Fahd Stadium,B87,W,33,2,Green,102,Student
T020667,Al Raed vs Abha,2025-11-21,22:01,Al Nassr Club Stadium,B31,B,89,5,Green,187,Student
T020668,Al Ahli vs Al Hilal,2023-12-04,19:45,King Fahd Stadium,B3,O,28,3,Blue,359,Student
T020669,Al Ahli vs Al Hilal,2025-01-17,18:23,Prince Abdullah Al Faisal Stadium,B51,T,40,4,Zone E,272,Regular
T020670,Al Nassr vs Al Ittihad,2025-08-01,21:45,King Fahd Stadium,B1,O,60,5,Pink,948,Student
T020671,Al Wehda vs Damac,2024-12-23,16:55,Jeddah Stadium,B45,V,86,9,Green,886,Regular
T020672,Al Ahli vs Al Hilal,2025-11-05,19:37,Al Nassr Club Stadium,B54,D,91,7,Pink,900,Family
T020673,Al Shabab vs Al Fateh,2023-08-16,22:12,Al Hilal Stadium,B41,U,1,3,Green,931,VIP
T020674,Al Raed vs Abha,2025-06-04,19:28,Jeddah Stadium,B45,E,29,6,Zone A,665,Regular
T020675,Al Nassr vs Al Ittihad,2025-07-26,18:24,Al Nassr Club Stadium,B63,B,38,7,Zone A,611,Regular
T020676,Al Nassr vs Al Ittihad,2024-09-08,17:46,Al Hilal Stadium,B53,P,66,9,Pink,675,Family
T020677,Al Wehda vs Damac,2023-10-10,21:29,Al Hilal Stadium,B45,N,48,2,Green,325,Regular
T020678,Al Raed vs Abha,2023-12-04,16:59,Jeddah Stadium,B40,J,59,8,Pink,402,VIP
T020679,Al Ahli vs Al Hilal,2023-03-25,16:35,King Fahd Stadium,B77,P,33,6,Zone C,908,Student
T020680,Al Ahli vs Al Hilal,2024-04-23,18:24,Al Hilal Stadium,B31,W,42,10,Zone D,237,Family
T020681,Al Taawon vs Al Ettifaq,2023-02-04,21:32,Jeddah Stadium,B62,D,44,4,Zone C,751,Regular
T020682,Al Wehda vs Damac,2023-06-19,20:01,King Fahd Stadium,B57,P,96,9,Blue,654,Family
T020683,Al Shabab vs Al Fateh,2023-01-27,17:09,Al Hilal Stadium,B33,J,60,8,Green,403,VIP
T020684,Al Nassr vs Al Ittihad,2023-11-29,18:19,Al Hilal Stadium,B20,A,6,4,Zone B,150,Regular
T020685,Al Raed vs Abha,2024-09-24,22:08,King Fahd Stadium,B25,W,15,3,Zone B,755,VIP
T020686,Al Nassr vs Al Ittihad,2023-05-28,21:42,Al Nassr Club Stadium,B83,L,66,1,Zone E,77,Student
T020687,Al Wehda vs Damac,2024-03-20,20:06,Jeddah Stadium,B56,L,87,2,Green,872,Student
T020688,Al Nassr vs Al Ittihad,2025-09-01,19:47,Al Hilal Stadium,B53,M,64,4,Zone D,756,Regular
T020689,Al Shabab vs Al Fateh,2024-03-11,21:39,Prince Abdullah Al Faisal Stadium,B42,E,27,8,Zone A,868,Family
T020690,Al Taawon vs Al Ettifaq,2024-11-15,21:11,King Fahd Stadium,B70,R,95,8,Pink,352,VIP
T020691,Al Raed vs Abha,2025-04-22,16:03,Al Hilal Stadium,B21,U,99,9,Zone E,155,VIP
T020692,Al Raed vs Abha,2025-08-06,17:22,Al Hilal Stadium,B61,H,34,3,Blue,637,Student
T020693,Al Taawon vs Al Ettifaq,2023-02-16,18:10,Al Nassr Club Stadium,B74,I,37,1,Blue,726,Regular
T020694,Al Shabab vs Al Fateh,2024-08-07,20:16,Prince Abdullah Al Faisal Stadium,B92,J,87,10,Zone A,362,VIP
T020695,Al Shabab vs Al Fateh,2023-04-03,15:27,Al Hilal Stadium,B14,T,45,5,Zone E,245,Student
T020696,Al Nassr vs Al Ittihad,2023-06-25,21:43,Al Hilal Stadium,B73,C,56,2,Green,266,Student
T020697,Al Taawon vs Al Ettifaq,2024-08-31,21:09,Al Nassr Club Stadium,B18,M,75,5,Green,452,VIP
T020698,Al Nassr vs Al Ittihad,2023-09-08,20:52,Jeddah Stadium,B37,Q,31,1,Zone C,449,Student
T020699,Al Wehda vs Damac,2023-04-17,21:49,Prince Abdullah Al Faisal Stadium,B1,N,29,6,Green,408,Regular
T020700,Al Taawon vs Al Ettifaq,2024-10-06,18:05,Prince Abdullah Al Faisal Stadium,B92,I,84,8,Zone C,138,Regular
T020701,Al Shabab vs Al Fateh,2023-11-08,15:17,King Fahd Stadium,B62,N,96,9,Zone D,587,VIP
T020702,Al Taawon vs Al Ettifaq,2025-12-19,19:59,Al Nassr Club Stadium,B50,P,54,9,Zone E,504,Regular
T020703,Al Taawon vs Al Ettifaq,2025-11-07,20:06,King Fahd Stadium,B94,J,27,10,Green,214,VIP
T020704,Al Taawon vs Al Ettifaq,2023-12-27,19:55,Al Hilal Stadium,B56,K,7,7,Blue,299,VIP
T020705,Al Ahli vs Al Hilal,2023-11-12,19:10,Al Nassr Club Stadium,B76,Z,3,8,Zone B,201,Regular
T020706,Al Nassr vs Al Ittihad,2023-10-30,16:00,Al Hilal Stadium,B53,Q,49,7,Zone E,295,Student
T020707,Al Ahli vs Al Hilal,2023-01-09,21:34,King Fahd Stadium,B65,L,32,10,Zone A,557,Student
T020708,Al Ahli vs Al Hilal,2025-07-16,17:33,Prince Abdullah Al Faisal Stadium,B6,I,20,9,Zone A,702,Student
T020709,Al Shabab vs Al Fateh,2025-05-09,20:42,Al Hilal Stadium,B37,Z,96,5,Zone B,671,Family
T020710,Al Shabab vs Al Fateh,2023-06-01,22:01,King Fahd Stadium,B40,T,31,8,Zone D,553,Family
T020711,Al Raed vs Abha,2023-12-20,15:14,Al Hilal Stadium,B47,T,68,7,Zone D,626,Regular
T020712,Al Taawon vs Al Ettifaq,2025-01-08,18:56,Jeddah Stadium,B42,W,24,4,Zone B,160,Student
T020713,Al Wehda vs Damac,2024-05-04,15:53,Al Hilal Stadium,B74,L,7,2,Green,428,VIP
T020714,Al Wehda vs Damac,2024-06-17,19:20,Jeddah Stadium,B5,G,12,2,Zone E,538,Regular
T020715,Al Taawon vs Al Ettifaq,2025-11-21,17:56,Jeddah Stadium,B39,U,66,7,Green,321,Regular
T020716,Al Shabab vs Al Fateh,2023-12-16,20:59,Al Hilal Stadium,B54,M,32,8,Zone B,526,Family
T020717,Al Taawon vs Al Ettifaq,2024-05-13,15:52,Jeddah Stadium,B46,Q,100,6,Green,116,Family
T020718,Al Nassr vs Al Ittihad,2025-08-09,15:40,Prince Abdullah Al Faisal Stadium,B42,X,17,6,Zone E,119,Family
T020719,Al Wehda vs Damac,2025-03-17,22:52,King Fahd Stadium,B59,E,21,8,Zone B,626,Regular
T020720,Al Shabab vs Al Fateh,2024-08-27,19:11,King Fahd Stadium,B64,N,20,8,Zone B,241,VIP
T020721,Al Taawon vs Al Ettifaq,2024-11-25,21:00,King Fahd Stadium,B14,Q,52,8,Zone E,630,Student
T020722,Al Taawon vs Al Ettifaq,2025-02-16,20:31,Jeddah Stadium,B73,F,38,9,Blue,469,Regular
T020723,Al Raed vs Abha,2024-05-01,19:12,King Fahd Stadium,B98,V,74,1,Zone A,537,Regular
T020724,Al Wehda vs Damac,2024-08-10,15:59,Jeddah Stadium,B39,B,39,4,Zone C,543,Student
T020725,Al Raed vs Abha,2024-12-09,15:19,King Fahd Stadium,B82,J,27,9,Zone D,925,Student
T020726,Al Wehda vs Damac,2023-05-30,15:38,Al Nassr Club Stadium,B66,Y,87,5,Zone C,581,VIP
T020727,Al Taawon vs Al Ettifaq,2023-01-26,17:49,Jeddah Stadium,B31,E,5,9,Zone C,893,Regular
T020728,Al Wehda vs Damac,2024-11-21,18:31,Al Hilal Stadium,B75,A,23,2,Pink,860,Family
T020729,Al Nassr vs Al Ittihad,2024-11-24,21:13,Al Nassr Club Stadium,B74,G,38,8,Green,101,VIP
T020730,Al Ahli vs Al Hilal,2024-01-15,18:55,Al Hilal Stadium,B76,S,47,7,Zone D,980,VIP
T020731,Al Taawon vs Al Ettifaq,2024-11-23,18:23,Al Hilal Stadium,B89,W,21,7,Zone C,412,VIP
T020732,Al Raed vs Abha,2024-01-10,18:40,Al Hilal Stadium,B55,C,34,6,Zone E,542,Student
T020733,Al Wehda vs Damac,2024-01-09,17:12,Al Nassr Club Stadium,B10,C,25,5,Pink,699,Family
T020734,Al Wehda vs Damac,2024-10-27,20:47,Jeddah Stadium,B13,R,61,1,Blue,65,VIP
T020735,Al Wehda vs Damac,2025-04-03,19:33,Al Hilal Stadium,B72,T,46,3,Green,295,Regular
T020736,Al Taawon vs Al Ettifaq,2024-11-10,15:27,King Fahd Stadium,B36,L,78,10,Zone B,232,Regular
T020737,Al Shabab vs Al Fateh,2024-08-05,16:30,Prince Abdullah Al Faisal Stadium,B16,F,24,6,Pink,767,VIP
T020738,Al Taawon vs Al Ettifaq,2025-07-30,18:34,Prince Abdullah Al Faisal Stadium,B87,Q,69,10,Pink,386,Regular
T020739,Al Nassr vs Al Ittihad,2024-02-23,17:28,Jeddah Stadium,B2,G,53,7,Green,752,Regular
T020740,Al Ahli vs Al Hilal,2023-03-01,20:00,King Fahd Stadium,B4,G,29,3,Zone D,735,VIP
T020741,Al Raed vs Abha,2024-07-15,17:38,Jeddah Stadium,B12,T,45,4,Blue,574,Regular
T020742,Al Raed vs Abha,2025-01-17,19:36,Al Nassr Club Stadium,B7,M,28,5,Blue,544,VIP
T020743,Al Wehda vs Damac,2023-07-07,18:44,Al Hilal Stadium,B63,V,75,8,Zone A,462,Student
T020744,Al Shabab vs Al Fateh,2023-09-08,19:04,Prince Abdullah Al Faisal Stadium,B87,U,24,5,Zone E,211,Regular
T020745,Al Nassr vs Al Ittihad,2025-12-05,18:15,Al Hilal Stadium,B4,J,18,2,Zone C,247,Family
T020746,Al Taawon vs Al Ettifaq,2023-04-20,19:50,Prince Abdullah Al Faisal Stadium,B1,Z,59,5,Pink,484,Student
T020747,Al Ahli vs Al Hilal,2024-08-30,16:04,King Fahd Stadium,B31,M,90,8,Green,765,Family
T020748,Al Raed vs Abha,2023-09-02,21:47,Jeddah Stadium,B70,O,22,2,Zone C,651,Student
T020749,Al Wehda vs Damac,2023-10-29,20:47,Prince Abdullah Al Faisal Stadium,B34,Z,29,8,Zone A,745,Family
T020750,Al Raed vs Abha,2023-12-13,17:42,Jeddah Stadium,B77,Z,16,1,Zone B,174,Regular
T020751,Al Shabab vs Al Fateh,2024-01-20,20:38,Al Nassr Club Stadium,B46,J,100,4,Zone C,306,Family
T020752,Al Ahli vs Al Hilal,2024-03-19,16:42,Jeddah Stadium,B92,N,74,2,Zone C,785,VIP
T020753,Al Raed vs Abha,2025-06-03,22:08,Prince Abdullah Al Faisal Stadium,B16,T,25,2,Zone E,151,Family
T020754,Al Taawon vs Al Ettifaq,2025-02-10,20:12,Al Hilal Stadium,B17,P,75,5,Zone D,993,Regular
T020755,Al Nassr vs Al Ittihad,2025-10-02,20:08,Al Nassr Club Stadium,B15,U,48,8,Blue,602,Student
T020756,Al Taawon vs Al Ettifaq,2023-01-02,20:06,Prince Abdullah Al Faisal Stadium,B29,F,44,2,Zone C,854,VIP
T020757,Al Wehda vs Damac,2025-12-21,17:23,Al Hilal Stadium,B24,F,36,7,Zone A,129,Student
T020758,Al Raed vs Abha,2025-12-21,20:36,Prince Abdullah Al Faisal Stadium,B16,M,21,9,Zone E,171,Family
T020759,Al Nassr vs Al Ittihad,2024-06-28,20:57,Al Hilal Stadium,B65,J,43,6,Zone E,649,Regular
T020760,Al Shabab vs Al Fateh,2024-12-03,15:35,Al Hilal Stadium,B56,J,100,5,Pink,107,Regular
T020761,Al Shabab vs Al Fateh,2024-12-15,19:30,King Fahd Stadium,B6,S,56,8,Zone B,232,Student
T020762,Al Shabab vs Al Fateh,2024-07-07,18:10,King Fahd Stadium,B49,C,39,7,Zone A,256,Family
T020763,Al Taawon vs Al Ettifaq,2023-11-02,15:15,King Fahd Stadium,B15,F,99,4,Zone A,412,VIP
T020764,Al Shabab vs Al Fateh,2025-02-26,16:48,Al Nassr Club Stadium,B34,M,97,7,Zone E,686,Family
T020765,Al Raed vs Abha,2024-03-01,22:14,King Fahd Stadium,B91,F,40,3,Green,935,VIP
T020766,Al Nassr vs Al Ittihad,2024-07-02,21:53,Al Nassr Club Stadium,B31,D,70,7,Zone D,580,Family
T020767,Al Shabab vs Al Fateh,2023-12-24,17:06,Jeddah Stadium,B97,C,70,4,Zone D,813,Family
T020768,Al Nassr vs Al Ittihad,2024-04-21,17:12,Prince Abdullah Al Faisal Stadium,B89,A,89,3,Zone D,403,Regular
T020769,Al Wehda vs Damac,2023-06-29,18:16,Jeddah Stadium,B13,X,22,2,Green,663,VIP
T020770,Al Ahli vs Al Hilal,2025-09-12,20:55,Jeddah Stadium,B51,M,68,2,Zone A,661,VIP
T020771,Al Nassr vs Al Ittihad,2024-05-11,19:37,Al Hilal Stadium,B26,H,28,10,Zone B,707,VIP
T020772,Al Wehda vs Damac,2024-03-21,16:24,King Fahd Stadium,B47,T,66,9,Zone E,930,Regular
T020773,Al Taawon vs Al Ettifaq,2023-03-03,19:20,King Fahd Stadium,B94,Z,84,1,Zone C,905,VIP
T020774,Al Shabab vs Al Fateh,2024-12-08,20:40,Jeddah Stadium,B25,Y,38,1,Zone E,616,Family
T020775,Al Wehda vs Damac,2024-12-12,20:59,Al Hilal Stadium,B57,R,78,10,Blue,360,Family
T020776,Al Nassr vs Al Ittihad,2025-02-03,17:01,King Fahd Stadium,B58,Z,63,8,Zone D,598,VIP
T020777,Al Raed vs Abha,2025-09-24,19:47,Prince Abdullah Al Faisal Stadium,B14,I,48,2,Zone E,365,VIP
T020778,Al Shabab vs Al Fateh,2024-03-07,17:09,Al Hilal Stadium,B82,K,4,6,Pink,239,VIP
T020779,Al Taawon vs Al Ettifaq,2025-10-03,19:03,Al Nassr Club Stadium,B28,X,60,8,Zone C,874,Student
T020780,Al Raed vs Abha,2025-04-14,15:42,Al Nassr Club Stadium,B37,T,21,7,Zone A,153,Regular
T020781,Al Wehda vs Damac,2025-09-11,15:47,Prince Abdullah Al Faisal Stadium,B69,X,32,10,Zone E,572,Regular
T020782,Al Taawon vs Al Ettifaq,2024-08-26,20:28,King Fahd Stadium,B75,K,86,5,Zone D,464,Regular
T020783,Al Shabab vs Al Fateh,2024-06-30,21:32,Prince Abdullah Al Faisal Stadium,B90,Y,31,9,Zone C,85,VIP
T020784,Al Shabab vs Al Fateh,2025-03-14,18:29,Al Nassr Club Stadium,B79,A,99,6,Pink,421,Family
T020785,Al Shabab vs Al Fateh,2025-07-22,16:13,Al Hilal Stadium,B44,J,84,7,Zone D,104,VIP
T020786,Al Wehda vs Damac,2025-04-25,21:11,King Fahd Stadium,B33,I,43,4,Blue,238,Regular
T020787,Al Ahli vs Al Hilal,2023-11-16,17:24,Prince Abdullah Al Faisal Stadium,B48,R,85,5,Green,590,Student
T020788,Al Raed vs Abha,2024-08-02,20:25,Al Hilal Stadium,B23,T,19,3,Blue,191,Family
T020789,Al Nassr vs Al Ittihad,2025-12-16,17:02,Jeddah Stadium,B32,X,89,5,Zone E,354,VIP
T020790,Al Wehda vs Damac,2024-07-30,21:22,Al Hilal Stadium,B75,Y,29,1,Zone C,244,VIP
T020791,Al Ahli vs Al Hilal,2023-12-22,19:00,Prince Abdullah Al Faisal Stadium,B82,B,73,5,Zone B,459,VIP
T020792,Al Shabab vs Al Fateh,2024-03-17,18:39,Al Nassr Club Stadium,B13,L,72,1,Zone E,715,VIP
T020793,Al Ahli vs Al Hilal,2023-02-17,21:21,Al Hilal Stadium,B87,T,82,6,Blue,463,Family
T020794,Al Nassr vs Al Ittihad,2023-02-13,16:22,King Fahd Stadium,B69,C,7,2,Zone A,123,VIP
T020795,Al Nassr vs Al Ittihad,2025-10-03,15:59,King Fahd Stadium,B66,A,52,7,Pink,291,Regular
T020796,Al Raed vs Abha,2023-09-21,19:29,Al Nassr Club Stadium,B36,U,18,3,Zone D,677,Family
T020797,Al Ahli vs Al Hilal,2025-06-13,19:40,Jeddah Stadium,B21,I,29,1,Zone D,540,Student
T020798,Al Raed vs Abha,2025-12-26,19:51,Jeddah Stadium,B84,M,26,7,Pink,83,Family
T020799,Al Ahli vs Al Hilal,2023-12-30,20:25,Al Hilal Stadium,B6,G,91,1,Zone D,208,Regular
T020800,Al Ahli vs Al Hilal,2025-12-13,20:22,Prince Abdullah Al Faisal Stadium,B47,Q,42,1,Zone E,626,Family
T020801,Al Wehda vs Damac,2024-03-03,19:51,Al Hilal Stadium,B99,W,54,7,Pink,222,Regular
T020802,Al Nassr vs Al Ittihad,2023-01-30,21:56,Al Hilal Stadium,B84,V,32,2,Pink,392,VIP
T020803,Al Ahli vs Al Hilal,2025-02-17,17:34,Al Nassr Club Stadium,B59,U,79,5,Pink,720,VIP
T020804,Al Nassr vs Al Ittihad,2024-08-29,17:43,Al Hilal Stadium,B28,U,68,8,Zone E,874,Regular
T020805,Al Raed vs Abha,2023-09-25,18:32,Jeddah Stadium,B50,Y,81,7,Zone B,292,Regular
T020806,Al Taawon vs Al Ettifaq,2024-03-05,16:43,Al Nassr Club Stadium,B17,L,9,10,Zone E,158,Family
T020807,Al Taawon vs Al Ettifaq,2024-10-06,16:01,Al Nassr Club Stadium,B71,J,52,8,Zone B,337,Student
T020808,Al Nassr vs Al Ittihad,2023-08-23,22:17,Prince Abdullah Al Faisal Stadium,B19,Y,62,3,Zone A,672,Regular
T020809,Al Ahli vs Al Hilal,2025-10-29,16:41,Jeddah Stadium,B2,P,94,8,Blue,638,Family
T020810,Al Wehda vs Damac,2025-05-25,18:16,Prince Abdullah Al Faisal Stadium,B17,N,56,4,Green,222,Family
T020811,Al Taawon vs Al Ettifaq,2024-05-04,19:45,Al Hilal Stadium,B58,S,38,6,Zone C,115,Regular
T020812,Al Raed vs Abha,2025-07-24,17:56,Prince Abdullah Al Faisal Stadium,B27,I,60,9,Zone B,346,Regular
T020813,Al Ahli vs Al Hilal,2025-07-09,20:41,Al Nassr Club Stadium,B83,F,51,1,Zone B,132,Family
T020814,Al Taawon vs Al Ettifaq,2025-06-09,20:58,Al Nassr Club Stadium,B5,Z,28,10,Zone E,75,Regular
T020815,Al Wehda vs Damac,2024-09-25,19:36,Jeddah Stadium,B79,R,85,6,Blue,959,VIP
T020816,Al Taawon vs Al Ettifaq,2024-01-21,17:09,Jeddah Stadium,B14,I,29,10,Zone D,343,Student
T020817,Al Raed vs Abha,2023-06-22,15:04,Prince Abdullah Al Faisal Stadium,B40,Q,94,1,Green,230,Student
T020818,Al Raed vs Abha,2023-01-10,21:58,Jeddah Stadium,B56,E,26,8,Zone D,537,Regular
T020819,Al Wehda vs Damac,2025-04-10,16:27,Jeddah Stadium,B8,I,60,4,Green,953,Student
T020820,Al Taawon vs Al Ettifaq,2023-01-09,18:26,Al Hilal Stadium,B40,K,17,3,Zone B,301,Student
T020821,Al Taawon vs Al Ettifaq,2023-04-11,21:14,King Fahd Stadium,B69,R,52,6,Green,573,VIP
T020822,Al Taawon vs Al Ettifaq,2024-04-22,17:18,Al Nassr Club Stadium,B12,G,2,9,Green,834,Family
T020823,Al Nassr vs Al Ittihad,2025-08-30,22:26,Jeddah Stadium,B43,W,78,2,Green,450,VIP
T020824,Al Shabab vs Al Fateh,2024-12-10,22:06,Al Hilal Stadium,B7,F,78,1,Green,268,Student
T020825,Al Nassr vs Al Ittihad,2024-10-29,17:45,Prince Abdullah Al Faisal Stadium,B30,F,27,2,Zone A,976,VIP
T020826,Al Raed vs Abha,2024-10-12,20:21,Jeddah Stadium,B99,H,10,7,Pink,811,Student
T020827,Al Raed vs Abha,2025-03-10,16:04,Al Nassr Club Stadium,B67,I,3,3,Blue,641,Family
T020828,Al Wehda vs Damac,2023-02-16,22:15,Al Hilal Stadium,B38,M,57,4,Green,311,Regular
T020829,Al Ahli vs Al Hilal,2025-01-09,18:20,Al Nassr Club Stadium,B89,E,73,1,Zone D,612,Student
T020830,Al Shabab vs Al Fateh,2024-09-29,18:50,Prince Abdullah Al Faisal Stadium,B27,N,48,3,Blue,361,Family
T020831,Al Ahli vs Al Hilal,2023-07-28,18:41,Jeddah Stadium,B34,X,53,2,Blue,333,VIP
T020832,Al Raed vs Abha,2023-03-22,18:39,Al Hilal Stadium,B98,U,46,6,Pink,434,Student
T020833,Al Taawon vs Al Ettifaq,2025-04-03,19:37,Al Nassr Club Stadium,B66,F,58,8,Blue,992,Regular
T020834,Al Raed vs Abha,2025-06-26,15:15,Al Nassr Club Stadium,B3,Z,94,2,Zone B,517,Family
T020835,Al Wehda vs Damac,2025-04-18,18:11,Al Nassr Club Stadium,B72,R,47,7,Zone C,599,Family
T020836,Al Shabab vs Al Fateh,2025-07-08,20:09,Al Hilal Stadium,B87,M,53,5,Zone E,427,Student
T020837,Al Nassr vs Al Ittihad,2025-03-15,21:45,Al Hilal Stadium,B1,X,100,3,Pink,318,VIP
T020838,Al Taawon vs Al Ettifaq,2024-06-03,16:25,Jeddah Stadium,B42,C,3,5,Blue,209,Family
T020839,Al Raed vs Abha,2023-08-02,20:42,King Fahd Stadium,B71,T,73,7,Blue,605,Family
T020840,Al Taawon vs Al Ettifaq,2024-08-13,21:21,Al Nassr Club Stadium,B40,K,74,5,Blue,490,Regular
T020841,Al Shabab vs Al Fateh,2024-05-09,16:46,King Fahd Stadium,B65,D,89,2,Zone E,889,Student
T020842,Al Wehda vs Damac,2025-05-17,16:42,Prince Abdullah Al Faisal Stadium,B41,D,61,4,Green,340,VIP
T020843,Al Taawon vs Al Ettifaq,2024-10-28,20:11,Jeddah Stadium,B89,Y,74,4,Zone C,219,Student
T020844,Al Wehda vs Damac,2025-12-20,18:36,Jeddah Stadium,B61,Z,25,4,Blue,487,VIP
T020845,Al Wehda vs Damac,2023-10-01,19:43,King Fahd Stadium,B33,W,80,5,Zone A,782,VIP
T020846,Al Taawon vs Al Ettifaq,2025-12-16,22:43,Prince Abdullah Al Faisal Stadium,B40,S,76,5,Zone A,792,Family
T020847,Al Taawon vs Al Ettifaq,2025-02-09,16:25,Prince Abdullah Al Faisal Stadium,B87,H,56,4,Zone A,626,Regular
T020848,Al Nassr vs Al Ittihad,2024-10-04,17:29,Prince Abdullah Al Faisal Stadium,B3,I,89,6,Zone E,701,Family
T020849,Al Shabab vs Al Fateh,2023-08-22,18:05,King Fahd Stadium,B76,Z,98,3,Zone C,625,VIP
T020850,Al Ahli vs Al Hilal,2023-07-31,22:29,Al Nassr Club Stadium,B22,V,67,9,Green,420,Regular
T020851,Al Raed vs Abha,2024-10-22,19:12,Prince Abdullah Al Faisal Stadium,B64,H,77,6,Zone E,99,Regular
T020852,Al Nassr vs Al Ittihad,2024-05-19,22:32,Al Hilal Stadium,B75,Q,7,7,Green,800,Family
T020853,Al Raed vs Abha,2025-08-03,15:49,King Fahd Stadium,B42,Q,69,10,Zone E,753,VIP
T020854,Al Ahli vs Al Hilal,2025-10-21,21:12,Al Nassr Club Stadium,B49,V,71,5,Zone C,64,Family
T020855,Al Wehda vs Damac,2024-06-08,20:07,Jeddah Stadium,B8,I,61,6,Zone A,912,VIP
T020856,Al Raed vs Abha,2025-03-10,20:17,King Fahd Stadium,B31,F,51,10,Zone E,123,Regular
T020857,Al Taawon vs Al Ettifaq,2023-04-26,21:01,Al Nassr Club Stadium,B40,O,70,10,Pink,51,Family
T020858,Al Shabab vs Al Fateh,2025-03-06,16:04,King Fahd Stadium,B95,O,41,9,Pink,858,Family
T020859,Al Taawon vs Al Ettifaq,2023-02-09,15:29,Al Hilal Stadium,B27,O,64,10,Zone B,785,Student
T020860,Al Wehda vs Damac,2025-08-12,15:23,Jeddah Stadium,B74,G,95,3,Zone E,336,Family
T020861,Al Wehda vs Damac,2024-07-21,19:26,Al Nassr Club Stadium,B76,B,81,1,Blue,199,VIP
T020862,Al Ahli vs Al Hilal,2024-11-15,17:36,Prince Abdullah Al Faisal Stadium,B78,G,95,4,Zone D,81,VIP
T020863,Al Shabab vs Al Fateh,2025-09-13,16:32,Al Hilal Stadium,B98,L,24,10,Zone E,474,VIP
T020864,Al Raed vs Abha,2025-06-19,16:36,King Fahd Stadium,B24,Y,22,10,Blue,572,Regular
T020865,Al Wehda vs Damac,2025-02-06,18:14,Prince Abdullah Al Faisal Stadium,B58,L,71,10,Blue,976,Student
T020866,Al Ahli vs Al Hilal,2025-06-24,17:01,Prince Abdullah Al Faisal Stadium,B64,Y,73,10,Zone D,230,Family
T020867,Al Nassr vs Al Ittihad,2024-05-06,18:42,Prince Abdullah Al Faisal Stadium,B77,U,44,4,Zone E,536,Regular
T020868,Al Shabab vs Al Fateh,2023-11-01,19:46,Al Hilal Stadium,B3,E,96,4,Zone C,464,Regular
T020869,Al Ahli vs Al Hilal,2023-01-14,15:45,Prince Abdullah Al Faisal Stadium,B41,Q,41,4,Zone C,780,Regular
T020870,Al Wehda vs Damac,2025-04-14,16:19,Jeddah Stadium,B47,O,22,9,Pink,129,Regular
T020871,Al Taawon vs Al Ettifaq,2024-02-29,19:22,King Fahd Stadium,B86,K,75,5,Green,286,VIP
T020872,Al Nassr vs Al Ittihad,2023-06-11,20:31,Al Nassr Club Stadium,B49,Y,81,5,Zone D,829,Family
T020873,Al Ahli vs Al Hilal,2025-08-09,15:04,Al Nassr Club Stadium,B99,B,7,7,Zone B,331,Student
T020874,Al Wehda vs Damac,2023-01-05,19:04,Al Hilal Stadium,B75,S,10,1,Zone E,136,VIP
T020875,Al Wehda vs Damac,2024-02-18,17:16,Jeddah Stadium,B55,R,98,1,Zone B,905,Regular
T020876,Al Taawon vs Al Ettifaq,2025-12-25,21:25,Prince Abdullah Al Faisal Stadium,B13,S,43,2,Blue,167,Student
T020877,Al Nassr vs Al Ittihad,2023-09-09,17:47,Prince Abdullah Al Faisal Stadium,B26,E,93,4,Green,55,VIP
T020878,Al Shabab vs Al Fateh,2025-08-15,15:53,Al Nassr Club Stadium,B15,A,39,5,Pink,519,Regular
T020879,Al Ahli vs Al Hilal,2025-08-27,17:13,King Fahd Stadium,B45,Q,74,1,Green,176,Student
T020880,Al Nassr vs Al Ittihad,2024-10-04,22:02,King Fahd Stadium,B36,I,58,10,Pink,512,Regular
T020881,Al Wehda vs Damac,2025-10-25,20:39,Al Hilal Stadium,B68,X,82,1,Zone D,480,Family
T020882,Al Taawon vs Al Ettifaq,2023-12-20,22:51,Jeddah Stadium,B32,M,19,1,Zone D,456,Student
T020883,Al Nassr vs Al Ittihad,2025-03-23,19:40,Jeddah Stadium,B62,G,37,5,Green,804,Family
T020884,Al Raed vs Abha,2023-06-19,15:11,Jeddah Stadium,B3,X,33,2,Zone B,388,Family
T020885,Al Ahli vs Al Hilal,2025-11-17,17:20,Al Hilal Stadium,B34,D,78,5,Zone A,735,Regular
T020886,Al Nassr vs Al Ittihad,2024-11-06,20:16,Al Nassr Club Stadium,B72,V,71,5,Green,281,VIP
T020887,Al Raed vs Abha,2024-07-25,17:53,Prince Abdullah Al Faisal Stadium,B28,O,3,7,Zone D,289,Student
T020888,Al Raed vs Abha,2024-04-06,20:27,Jeddah Stadium,B1,X,92,8,Zone A,320,Student
T020889,Al Ahli vs Al Hilal,2024-11-25,17:00,Al Nassr Club Stadium,B35,I,45,10,Green,440,Regular
T020890,Al Taawon vs Al Ettifaq,2023-12-16,17:29,Jeddah Stadium,B41,F,6,2,Zone B,926,Family
